日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,144.0,,0,0.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-02,144.0,0.0,0,0.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-03,144.0,0.0,0,0.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-04,145.0,0.694444444444442,94900,13760500.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-05,144.0,-0.6896551724137945,67200,9676800.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-08,144.0,0.0,0,0.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-09,146.0,1.388888888888884,103900,15169400.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-10,148.0,1.3698630136986356,162600,24064800.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-11,152.0,2.7027027027026973,243100,36951200.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-12,153.0,0.6578947368421018,269300,41202900.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-15,164.0,7.189542483660127,680200,111552800.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-16,172.0,4.878048780487809,459300,78999600.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-17,163.0,-5.232558139534882,303000,49389000.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-18,166.0,1.8404907975460016,331100,54962600.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-19,165.0,-0.6024096385542133,226700,37405500.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-22,163.0,-1.2121212121212088,105000,17115000.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-23,161.0,-1.2269938650306789,210600,33906600.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-24,158.0,-1.8633540372670845,109900,17364200.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-25,165.0,4.430379746835444,425800,70257000.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-26,159.0,-3.6363636363636376,241200,38350800.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-29,157.0,-1.2578616352201255,51900,8148300.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-30,170.0,8.280254777070063,2572900,437393000.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-01-31,165.0,-2.941176470588236,210500,34732500.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-01,166.0,0.60606060606061,222000,36852000.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-02,167.0,0.6024096385542244,145400,24281800.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-05,162.0,-2.9940119760479056,131400,21286800.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-06,149.0,-8.024691358024693,532500,79342500.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-07,150.0,0.6711409395973256,215200,32280000.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-08,151.0,0.6666666666666599,123100,18588100.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-09,147.0,-2.6490066225165587,155500,22858500.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-12,147.0,0.0,0,0.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-13,147.0,0.0,366700,53904900.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-14,142.0,-3.401360544217691,167600,23799200.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-15,149.0,4.929577464788726,111100,16553900.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-16,148.0,-0.6711409395973145,35200,5209600.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-19,153.0,3.378378378378377,146100,22353300.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-20,153.0,0.0,36100,5523300.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-21,154.0,0.6535947712418277,184400,28397600.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-22,149.0,-3.2467532467532423,170500,25404500.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-23,151.0,1.342281879194629,98700,14903700.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-26,150.0,-0.6622516556291425,73600,11040000.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-27,152.0,1.333333333333342,56500,8588000.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-02-28,152.0,0.0,38700,5882400.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-03-01,153.0,0.6578947368421018,61300,9378900.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-03-02,148.0,-3.26797385620915,157200,23265600.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-03-05,145.0,-2.0270270270270285,94200,13659000.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
2018-03-06,146.0,0.6896551724137945,70100,10234600.0,1.6946443,4093457152.0,-37.240002,-11.481,-25.252,-7.23,,,
