日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,2753.859619140625,,0,0.0,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-02,2753.859619140625,0.0,0,0.0,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-03,2753.859619140625,0.0,0,0.0,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-04,2779.67724609375,0.9375070092055626,98400,273520241.015625,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-05,2857.129638671875,2.7863807816885133,135100,385998214.1845703,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-08,2857.129638671875,0.0,0,0.0,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-09,2895.85546875,1.3554103234925785,81300,235433049.609375,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-10,2904.461181640625,0.2971734253829794,75400,218996373.09570312,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-11,2934.581787109375,1.0370462397344182,103000,302261924.0722656,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-12,2925.975830078125,-0.2932600845903521,96500,282356667.60253906,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-15,2904.461181640625,-0.7352982282470055,35900,104270156.42089844,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-16,2878.643798828125,-0.8888871703878864,36600,105358363.03710938,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-17,2882.946533203125,0.149470885447922,55800,160868416.55273438,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-18,2857.129638671875,-0.8955037574895908,79500,227141806.2744141,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-19,2900.158447265625,1.5060152683079364,58100,168499205.7861328,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-22,2900.158447265625,0.0,22700,65833596.75292969,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-23,2930.27880859375,1.0385764045589774,37300,109299399.56054688,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-24,2908.76416015625,-0.7342184769040805,26700,77664003.07617188,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-25,2934.581787109375,0.8875806195211888,45600,133816929.4921875,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-26,2973.3076171875,1.3196371029164933,69400,206347548.6328125,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-29,2973.3076171875,0.0,26200,77900659.5703125,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-30,2913.0673828125,-2.026034374202501,42200,122931443.5546875,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-01-31,2900.158447265625,-0.4431389271336239,72500,210261487.4267578,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-02-01,2964.701904296875,2.225514853924748,46000,136376287.59765625,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-02-02,2977.61083984375,0.4354210292834226,38800,115531300.5859375,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
2018-02-05,2934.581787109375,-1.4450865156251602,59000,173140325.43945312,7.1211915,0.8915198,33485510656.0,9.6049994,6.414000000000001,14.023,197.0,290.12,,,
