日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2018-01-01,1289.429931640625,,0,0.0,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-02,1289.429931640625,0.0,0,0.0,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-03,1289.429931640625,0.0,0,0.0,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-04,1294.2486572265625,0.3737097664396893,310800,402252482.6660156,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-05,1301.9580078125,0.5956622433325842,286300,372750577.6367188,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-08,1301.9580078125,0.0,0,0.0,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-09,1302.921875,0.0740321255920939,394200,513611803.125,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-10,1306.776611328125,0.2958532205259878,303600,396737379.1992188,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-11,1322.196044921875,1.1799594100539323,502400,664271292.96875,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-12,1337.614990234375,1.1661618087362324,1382900,1849787769.9951167,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-15,1352.0706787109375,1.0807062257899511,663400,896963688.2568359,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-16,1328.941650390625,-1.7106375195092394,419600,557623916.5039062,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-17,1317.377197265625,-0.8702002169621803,256000,337248562.5,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-18,1303.8856201171875,-1.0241240835533572,241700,315149154.3823242,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-19,1323.1595458984375,1.478191452062938,535900,709081200.6469727,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-22,1336.6512451171875,1.0196577775198667,316900,423584779.5776367,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-23,1301.9580078125,-2.595533983260223,687700,895356521.9726562,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-24,1329.9053955078125,2.1465659819757565,410400,545793174.3164062,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-25,1324.1231689453125,-0.4347848036432733,266500,352878824.5239258,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-26,1319.3048095703125,-0.3638905721163321,310800,410039934.8144531,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-29,1311.594970703125,-0.5843864746993943,212500,278713931.27441406,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-30,1311.594970703125,0.0,319800,419448071.6308594,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-01-31,1313.5225830078125,0.1469670399585343,274800,360956005.8105469,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-02-01,1336.6512451171875,1.7608119120733343,481800,643998569.8974609,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-02-02,1332.796630859375,-0.2883784586213855,424900,566305288.4521484,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-02-05,1372.30810546875,2.964553908265688,2247200,3083850774.609375,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-02-06,1344.3609619140625,-2.036506484463374,1206900,1622509244.934082,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-02-07,1344.3609619140625,0.0,598100,804062291.3208008,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-02-08,1320.2684326171875,-1.7921175918834131,487500,643630860.9008789,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-02-09,1301.9580078125,-1.386871362847819,474400,617648878.90625,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-02-12,1301.9580078125,0.0,0,0.0,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-02-13,1329.9053955078125,2.1465659819757565,461100,613219377.8686523,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
2018-02-14,1292.321044921875,-2.826092044809414,394100,509303723.8037109,177.64705,1.6264542,8515665408.0,3.8310003,0.85,,,
