日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2018-01-01,464.5586853027344,,0,0.0,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-02,464.5586853027344,0.0,0,0.0,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-03,464.5586853027344,0.0,0,0.0,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-04,467.094970703125,0.545955867499881,464600,217012323.38867188,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-05,484.8487243652344,3.800887351748705,755200,366157756.640625,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-08,484.8487243652344,0.0,0,0.0,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-09,481.0443115234375,-0.7846597609960981,500000,240522155.76171875,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-10,494.9938049316406,2.899835435955156,679000,336100793.548584,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-11,505.5616149902344,2.1349378423136445,752200,380283446.7956543,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-12,520.3564453125,2.926414878738659,868200,451773465.8203125,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-15,554.1732177734375,6.498770749467475,1297000,718762663.4521484,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-16,545.29638671875,-1.6018152393493357,1144800,624255303.515625,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-17,535.1513061523438,-1.860470895003164,495600,265220987.3291016,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-18,512.7476196289062,-4.186420974007632,883800,453166346.22802734,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-19,498.7982482910156,-2.7205141094533536,483800,241318592.52319336,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-22,510.6340637207031,2.372866278147412,418800,213853545.88623047,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-23,508.9432373046875,-0.3311229187680009,237000,120619547.24121094,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-24,514.0157470703125,0.9966749519039642,226400,116373165.13671876,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-25,522.469970703125,1.6447402012483625,390600,204076770.55664065,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-26,531.7695922851562,1.7799341787081202,334800,178036459.4970703,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-29,529.6560668945312,-0.3974513438315674,247200,130930979.73632812,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-30,515.7066040039062,-2.6336832073713845,556000,286732871.8261719,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
2018-01-31,519.9337768554688,0.8196856155695986,386000,200694437.8662109,63.422295,1.2586297,16027729920.0,-3.595,243.00000000000003,6.37,,,
