日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2022-10-26,450.0,,7791000,3505950000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-10-27,455.0,1.1111111111111072,3405500,1549502500.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-10-28,445.0,-2.197802197802201,1170200,520739000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-10-31,450.0,1.1235955056179805,857600,385920000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-01,530.0,17.777777777777782,6359900,3370747000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-02,565.0,6.60377358490567,20844300,11777029500.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-04,545.0,-3.539823008849563,7560600,4120527000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-07,497.0,-8.807339449541285,2839700,1411330900.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-08,505.0,1.6096579476861272,2646900,1336684500.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-09,457.0,-9.504950495049505,1523100,696056700.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-10,445.0,-2.6258205689277947,991900,441395500.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-11,438.0,-1.573033707865168,1084700,475098600.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-14,419.0,-4.337899543378998,715400,299752600.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-15,456.0,8.830548926014314,967900,441362400.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-16,463.0,1.5350877192982448,572000,264836000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-17,431.0,-6.911447084233258,641500,276486500.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-18,432.0,0.2320185614849146,283600,122515200.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-21,460.0,6.481481481481488,699200,321632000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-22,454.0,-1.30434782608696,334300,151772200.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-24,457.0,0.6607929515418443,511100,233572700.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-25,458.0,0.2188183807439792,212800,97462400.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-28,480.0,4.80349344978166,385200,184896000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-29,474.0,-1.2499999999999956,935000,443190000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-11-30,485.0,2.320675105485237,305200,148022000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-01,469.0,-3.298969072164948,261400,122596600.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-02,446.0,-4.904051172707891,503900,224739400.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-05,434.0,-2.6905829596412523,276200,119870800.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-06,423.0,-2.5345622119815614,249900,105707700.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-07,400.0,-5.437352245862881,754900,301960000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-08,378.0,-5.500000000000005,845500,319599000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-09,381.0,0.7936507936507908,500800,190804800.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-12,374.0,-1.8372703412073528,321000,120054000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-13,388.0,3.743315508021383,535200,207657600.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-14,402.0,3.6082474226804218,978500,393357000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-15,363.0,-9.701492537313428,1076900,390914700.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-16,343.0,-5.5096418732782375,697000,239071000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-19,340.0,-0.8746355685131157,285500,97070000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-20,315.0,-7.352941176470584,661200,208278000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-21,315.0,0.0,222300,70024500.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-22,344.0,9.206349206349197,624200,214724800.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-23,330.0,-4.069767441860462,239000,78870000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-26,329.0,-0.303030303030305,166400,54745600.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-27,338.0,2.735562310030404,155900,52694200.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-28,335.0,-0.887573964497046,205300,68775500.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-29,339.0,1.1940298507462588,136400,46239600.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2022-12-30,342.0,0.8849557522123908,206100,70486200.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-04,330.0,-3.508771929824561,107400,35442000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-05,320.0,-3.030303030303028,117100,37472000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-06,320.0,0.0,93900,30048000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-10,327.0,2.187500000000009,79200,25898400.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-11,326.0,-0.3058103975535187,88900,28981400.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-12,319.0,-2.14723926380368,85900,27402100.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-13,330.0,3.4482758620689724,273900,90387000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-16,319.0,-3.3333333333333326,93500,29826500.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-17,314.0,-1.567398119122254,57000,17898000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-18,317.0,0.9554140127388644,121000,38357000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-19,326.0,2.8391167192429068,80800,26340800.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-20,338.0,3.6809815950920255,131000,44278000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-23,345.0,2.071005917159763,122200,42159000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-24,338.0,-2.0289855072463725,99200,33529600.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-25,356.0,5.3254437869822535,408100,145283600.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-26,353.0,-0.8426966292134797,228700,80731100.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-27,342.0,-3.116147308781869,130900,44767800.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-30,339.0,-0.8771929824561431,178400,60477600.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-01-31,336.0,-0.8849557522123908,99000,33264000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-02-01,336.0,0.0,112800,37900800.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-02-02,350.0,4.166666666666674,366100,128135000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-02-03,337.0,-3.7142857142857135,130200,43877400.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-02-06,329.0,-2.373887240356088,168500,55436500.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-02-07,324.0,-1.5197568389057723,103500,33534000.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
2023-02-08,334.0,3.086419753086412,192400,64261600.0,2.3454745,2110941056.0,-75.69399999999999,-39.78,,,
