日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,80.0,,0,0.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-02,80.0,0.0,0,0.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-03,80.0,0.0,0,0.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-04,81.0,1.2499999999999956,97000,7857000.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-05,79.0,-2.469135802469136,195400,15436600.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-08,79.0,0.0,0,0.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-09,81.0,2.5316455696202445,908000,73548000.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-10,83.0,2.4691358024691468,300400,24933200.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-11,83.0,0.0,64400,5345200.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-12,82.0,-1.2048192771084376,161100,13210200.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-15,89.0,8.536585365853666,1669500,148585500.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-16,86.0,-3.3707865168539297,2173300,186903800.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-17,81.0,-5.813953488372093,1437700,116453700.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-18,82.0,1.2345679012345734,846000,69372000.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-19,82.0,0.0,127100,10422200.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-22,82.0,0.0,80000,6560000.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-23,82.0,0.0,100700,8257400.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-24,85.0,3.658536585365857,140900,11976500.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-25,85.0,0.0,210800,17918000.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-26,84.0,-1.17647058823529,372500,31290000.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-29,82.0,-2.380952380952384,483800,39671600.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-30,80.0,-2.4390243902439046,376600,30128000.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-01-31,80.0,0.0,193400,15472000.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-01,80.0,0.0,181500,14520000.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-02,80.0,0.0,104200,8336000.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-05,79.0,-1.2499999999999956,266300,21037700.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-06,76.0,-3.797468354430378,781900,59424400.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-07,79.0,3.9473684210526327,286600,22641400.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-08,78.0,-1.2658227848101222,71700,5592600.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-09,77.0,-1.2820512820512775,112500,8662500.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-12,77.0,0.0,0,0.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-13,79.0,2.5974025974025983,57100,4510900.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-14,75.0,-5.063291139240511,492900,36967500.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-15,75.0,0.0,148800,11160000.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-16,77.0,2.6666666666666616,225400,17355800.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-19,79.0,2.5974025974025983,90300,7133700.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-20,78.0,-1.2658227848101222,311100,24265800.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
2018-02-21,78.0,0.0,63000,4914000.0,22.870663,8543819264.0,-0.656,-3.175,-260.571,-3.24,,,
