日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2018-01-01,375.3656005859375,,0,0.0,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-02,375.3656005859375,0.0,0,0.0,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-03,375.3656005859375,0.0,0,0.0,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-04,387.8594665527344,3.328452566589535,3194500,1239017065.90271,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-05,391.7178039550781,0.9947771641714452,2151000,842584996.307373,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-08,391.7178039550781,0.0,0,0.0,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-09,395.9437255859375,1.0788178602533005,2341000,926904261.5966796,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-10,395.9437255859375,0.0,1859500,736257357.7270508,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-11,392.085205078125,-0.9745123507393538,1360500,533431921.50878906,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-12,393.1876525878906,0.2811754933588872,1501000,590174666.5344238,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-15,391.9015502929688,-0.3270963079478717,1412000,553364989.0136719,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-16,393.3714294433594,0.3750633671369296,1202000,472832458.190918,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-17,389.3292846679688,-1.0275644016929375,1637000,637332039.0014648,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-18,388.5944213867188,-0.1887510932748637,2408000,935735366.6992188,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-19,389.512939453125,0.2363693393045762,1279500,498381806.03027344,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-22,387.67572021484375,-0.4716709131308172,1365000,529177358.0932617,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-23,396.12738037109375,2.1800849822543045,2108500,835234581.5124512,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-24,388.0431518554688,-2.040815383186001,2072000,804025410.6445312,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-25,381.2450866699219,-1.7518838183437135,1746500,665844543.8690186,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-26,385.28717041015625,1.0602323496260446,3227500,1243514342.4987793,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-29,388.79486083984375,0.9104093515373002,1524500,592717765.3503418,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-30,387.31787109375,-0.3798892153315192,1507500,583881690.6738281,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-01-31,389.34869384765625,0.5243297315900675,1435500,558910050.0183105,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-02-01,395.62548828125,1.6121267472518408,1398500,553282245.3613281,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-02-02,394.7024230957031,-0.2333179263947382,1160000,457854810.7910156,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-02-05,374.7642211914063,-5.051451609523683,1711500,641408964.5690918,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-02-06,343.5646667480469,-8.325115547096097,2620500,900311209.2132568,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-02-07,347.995361328125,1.2896246351570717,1648000,573496355.46875,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-02-08,360.7336730957031,3.660483208443455,1478000,533164368.8354492,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-02-09,350.3952941894531,-2.8659312055703823,1358500,476012007.1563721,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-02-12,350.3952941894531,0.0,0,0.0,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
2018-02-13,344.4877624511719,-1.685962065200319,1033000,355855858.61206055,15.909091,1.3059512,148392722432.0,5.274,221.0,51.04,,,
