日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2021-02-26,8140.0,,3396200,27645068000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-01,9640.0,18.42751842751841,5022200,48414008000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-02,8450.0,-12.344398340248963,6808900,57535205000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-03,7640.0,-9.585798816568047,3822800,29206192000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-04,7050.0,-7.722513089005234,2377800,16763490000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-05,7590.0,7.659574468085117,2765200,20987868000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-08,6730.0,-11.33069828722003,1991600,13403468000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-09,6220.0,-7.5780089153046015,1459700,9079334000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-10,6420.0,3.215434083601276,1543700,9910554000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-11,6670.0,3.89408099688473,953100,6357177000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-12,6340.0,-4.947526236881561,604000,3829360000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-15,6620.0,4.416403785488954,416500,2757230000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-16,6970.0,5.287009063444104,914500,6374065000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-17,6550.0,-6.025824964131998,876800,5743040000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-18,6370.0,-2.748091603053437,296900,1891253000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-19,6180.0,-2.982731554160123,229900,1420782000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-22,5920.0,-4.207119741100329,184100,1089872000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-23,5800.0,-2.0270270270270285,138400,802720000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-24,5570.0,-3.9655172413793127,176900,985333000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-25,5970.0,7.181328545780974,228300,1362951000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-26,5680.0,-4.8576214405360085,242500,1377400000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-29,5640.0,-0.7042253521126751,125800,709512000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-30,5800.0,2.8368794326241176,89100,516780000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-03-31,5790.0,-0.172413793103443,101500,587685000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-01,5700.0,-1.5544041450777255,69400,395580000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-02,6030.0,5.789473684210522,168300,1014849000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-05,6180.0,2.487562189054726,111300,687834000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-06,6010.0,-2.750809061488668,75700,454957000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-07,5770.0,-3.993344425956735,64800,373896000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-08,5790.0,0.3466204506065828,43400,251286000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-09,5860.0,1.2089810017271052,29000,169940000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-12,5570.0,-4.948805460750849,48300,269031000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-13,5600.0,0.538599640933568,46700,261520000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-14,5520.0,-1.4285714285714235,19300,106536000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-15,5330.0,-3.4420289855072506,68300,364039000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-16,5300.0,-0.5628517823639823,93600,496080000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-19,5290.0,-0.1886792452830188,35000,185150000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-20,5400.0,2.07939508506616,38200,206280000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-21,5160.0,-4.444444444444439,64500,332820000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-22,4990.0,-3.2945736434108475,98300,490517000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-23,4975.0,-0.3006012024048043,37200,185070000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-26,4845.0,-2.6130653266331683,53800,260661000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-27,4945.0,2.063983488132104,40600,200767000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-28,4800.0,-2.932254802831147,48700,233760000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-04-30,4795.0,-0.1041666666666718,59700,286261500.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-06,4760.0,-0.7299270072992692,14200,67592000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-07,4900.0,2.941176470588225,31500,154350000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-10,4800.0,-2.0408163265306145,74900,359520000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-11,4655.0,-3.020833333333328,39600,184338000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-12,4525.0,-2.792696025778729,65300,295482500.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-13,4445.0,-1.76795580110497,75700,336486500.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-14,4550.0,2.3622047244094446,31200,141960000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-17,4215.0,-7.362637362637359,108300,456484500.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-18,4480.0,6.287069988137595,62500,280000000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-19,4635.0,3.459821428571419,39800,184473000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-20,4585.0,-1.0787486515641875,25200,115542000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-21,4700.0,2.508178844056697,25100,117970000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-24,4740.0,0.8510638297872353,40200,190548000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-25,4980.0,5.063291139240511,94400,470112000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-26,5200.0,4.417670682730934,115300,599560000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-27,5170.0,-0.5769230769230749,221100,1143087000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-28,5060.0,-2.127659574468088,55500,280830000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-05-31,5550.0,9.683794466403173,287800,1597290000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-01,5420.0,-2.3423423423423406,215000,1165300000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-02,5270.0,-2.7675276752767486,74000,389980000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-03,5290.0,0.379506641366234,54900,290421000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-04,5080.0,-3.969754253308133,40800,207264000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-07,5250.0,3.34645669291338,32500,170625000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-08,5250.0,0.0,33300,174825000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-09,5330.0,1.5238095238095273,32100,171093000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-10,5240.0,-1.6885553470919357,19300,101132000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-11,5120.0,-2.2900763358778664,32200,164864000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-14,5190.0,1.3671875,40600,210714000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-15,4690.0,-9.633911368015411,198700,931903000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-16,4460.0,-4.904051172707891,83300,371518000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-17,4420.0,-0.8968609865470878,76300,337246000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-18,4545.0,2.828054298642524,56100,254974500.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-21,4360.0,-4.070407040704072,49600,216256000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-22,4620.0,5.963302752293576,55000,254100000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-23,4485.0,-2.922077922077926,21700,97324500.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-24,4485.0,0.0,20000,89700000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-25,4410.0,-1.6722408026755842,19500,85995000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-28,4510.0,2.26757369614512,109900,495649000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-29,4625.0,2.549889135254979,29000,134125000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-06-30,4740.0,2.486486486486484,46200,218988000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-07-01,4610.0,-2.742616033755274,33000,152130000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-07-02,4565.0,-0.9761388286334104,24600,112299000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-07-05,4700.0,2.957283680175249,50400,236880000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-07-06,4695.0,-0.1063829787234071,32400,152118000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
2021-07-07,4680.0,-0.3194888178913779,25100,117468000.0,67.98102,1.9528975,10246104064.0,-13.376,27.39,,,
