日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,1324.0328369140625,,0,0.0,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
2018-01-02,1324.0328369140625,0.0,0,0.0,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
2018-01-03,1324.0328369140625,0.0,0,0.0,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
2018-01-04,1498.02734375,13.141253146067625,3264200,4889860855.46875,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
2018-01-05,1605.0294189453125,7.142865291594425,2724600,4373063154.858398,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
2018-01-08,1605.0294189453125,0.0,0,0.0,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
2018-01-09,1637.5950927734375,2.028976755424483,2781200,4554479472.021484,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
2018-01-10,1635.26904296875,-0.1420405944639324,1400000,2289376660.15625,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
2018-01-11,1598.051025390625,-2.2759568364700167,970400,1550748715.0390625,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
2018-01-12,1674.81298828125,4.803473836003547,1449800,2428143870.410156,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
2018-01-15,1665.508544921875,-0.5555511823993831,1177600,1961302862.5,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
2018-01-16,1693.422119140625,1.6759790457910428,811400,1374042707.4707031,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
2018-01-17,1835.3162841796875,8.379137335885911,2368600,4347130150.708008,32.734985,12.203166,2767358787584.0,48.946998,25.537002,42.964,107.0,938.14,,,
