日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2018-08-01,3028.47119140625,-1.5949018481054456,26600,80557333.69140625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-02,2900.853515625,-4.213930650665743,73900,214373074.8046875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-03,2688.811279296875,-7.309649907725168,103100,277216442.8955078,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-06,2488.54931640625,-7.447973921880957,99200,246864092.1875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-07,2537.633056640625,1.972383665888433,38500,97698872.68066406,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-08,2479.714111328125,-2.282400332110046,25600,63480681.25,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-09,2456.154052734375,-0.9501118893553095,18300,44947619.16503906,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-10,2451.24560546875,-0.199842809540407,30300,74272741.84570312,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-13,2164.59619140625,-11.694030717402724,53100,114940057.76367188,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-14,2159.68798828125,-0.2267491342951788,26000,56151887.6953125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-15,2078.20849609375,-3.772743684718272,47800,99338366.11328124,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-16,1992.8028564453125,-4.109579948737963,39100,77918591.68701172,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-17,1997.7113037109373,0.2463087228999905,26800,53538662.939453125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-20,1926.048828125,-3.5872288179386924,36600,70493387.109375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-21,1827.8812255859373,-5.0968387252481095,50100,91576849.40185548,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-22,1956.4808349609373,7.035446700524894,65700,128540790.8569336,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-23,2188.15625,11.841435443638693,142100,310937003.125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-24,2473.82421875,13.05519058568143,353700,874991626.171875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-27,2498.3662109375,0.9920669383655988,113300,283064891.69921875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-28,2486.586181640625,-0.4715093105767898,67400,167595908.64257812,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-29,2446.337158203125,-1.6186458259389247,23900,58467458.08105469,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-30,2354.059814453125,-3.772061567252616,55500,130650319.70214844,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-08-31,2317.73779296875,-1.5429523609115647,32500,75326478.27148438,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-03,2570.028564453125,10.88521627639425,257200,661011346.7773438,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-04,2693.7197265625,4.812832192613992,162000,436382595.703125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-05,2625.00244140625,-2.5510183735388603,91500,240187723.38867188,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-06,2779.12548828125,5.871348705962887,140800,391300868.75,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-07,2791.88720703125,0.4591990827262915,85900,239823111.0839844,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-10,2944.04736328125,5.450082505725562,122100,359468183.0566406,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-11,2903.79833984375,-1.367132334197263,98200,285152996.97265625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-12,2817.410888671875,-2.974981078628325,62800,176933403.80859375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-13,2670.15966796875,-5.226473046412449,132100,352728092.1386719,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-14,2646.59912109375,-0.8823647198941909,59100,156414008.05664062,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-17,2646.59912109375,0.0,0,0.0,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-18,2761.455322265625,4.339765711265287,39300,108525194.16503906,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-19,2765.382080078125,0.142198853656561,61800,170900612.54882812,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-20,2694.701416015625,-2.5559095277171706,30100,81110512.62207031,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-21,2661.324462890625,-1.238614153190709,30500,81170396.11816406,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-24,2661.324462890625,0.0,0,0.0,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-25,2783.05224609375,4.573954994984297,56800,158077367.578125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-26,3043.196533203125,9.347445326422088,176400,536819868.4570313,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-27,2959.75390625,-2.741940129160747,110100,325868905.078125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-09-28,2959.75390625,0.0,65900,195047782.421875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-01,3200.2646484375,8.126038508797052,123700,395872737.0117188,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-02,3131.547119140625,-2.1472452076869875,101000,316286259.0332031,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-03,3244.440185546875,3.605025315321808,96200,312115145.8496094,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-04,3195.3564453125,-1.5128569931117886,77900,248918267.0898437,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-05,3180.631103515625,-0.4608356547663672,55000,174934710.69335938,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-08,3180.631103515625,0.0,0,0.0,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-09,3190.44775390625,0.308638445363063,60600,193341133.88671875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-10,3023.56298828125,-5.230763156070283,494700,1495756610.3027344,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-11,3067.73828125,1.4610343207654308,126900,389295987.890625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-12,3244.440185546875,5.7600058445949065,95000,308221817.6269531,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-15,3224.806640625,-0.6051443022231484,60100,193810879.1015625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-16,3205.1728515625,-0.6088361644744911,51500,165066401.85546875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-17,3342.60791015625,4.287914098821566,70300,234985336.0839844,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-18,3229.715087890625,-3.3773875159754496,57500,185708617.5537109,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-19,3151.180908203125,-2.4316132398784385,33300,104934324.24316406,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-22,3332.791259765625,5.763247393690851,51900,172971866.38183594,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-23,3195.3564453125,-4.123715040671039,50200,160406893.5546875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-24,3102.09716796875,-2.9185876111117004,48600,150761922.36328125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-25,2935.2119140625,-5.379755851281932,61300,179928490.33203125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-26,2717.280029296875,-7.424741079903663,83000,225534242.43164065,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-29,2388.418212890625,-12.102610436192196,63000,150470347.41210938,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-30,2708.445068359375,13.399113008832408,57200,154923057.91015625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-10-31,2816.42919921875,3.98694188487958,47600,134062029.8828125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-01,2763.418701171875,-1.8821881999227847,20900,57755450.85449219,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-02,2816.42919921875,1.9182941052108715,26400,74353730.859375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-05,2785.015869140625,-1.115360190372927,17200,47902272.94921875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-06,2702.554931640625,-2.960878550593149,16400,44321900.87890625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-07,2738.876708984375,1.343979244177662,19500,53408095.82519531,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-08,2910.670166015625,6.272405635044231,39100,113807203.49121094,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-09,2879.25634765625,-1.079264106464417,35200,101349823.4375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-12,2720.224853515625,-5.52335307934907,35600,96840004.78515624,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-13,2621.07568359375,-3.6448887596087673,41400,108512533.30078124,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-14,2560.2119140625,-2.32209126627736,28600,73222060.7421875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-15,2581.80859375,0.8435504720869291,28100,72548821.484375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-16,2529.77978515625,-2.015207816710362,21600,54643243.359375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-19,2606.3505859375,3.0267773199286863,20800,54212092.1875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-20,2637.76416015625,1.205270480043663,22000,58030811.5234375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-21,2670.15966796875,1.2281426937949202,33100,88382285.00976562,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-22,2773.2353515625,3.860281646459063,40500,112316031.73828124,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-23,2773.2353515625,0.0,0,0.0,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-26,2876.3115234375,3.7168202048529553,54400,156471346.875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-27,2898.889892578125,0.7849764866095343,34200,99142034.32617188,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-28,2797.777587890625,-3.487966374520557,45600,127578658.0078125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-29,2759.4921875,-1.3684218701419448,24600,67883507.8125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-11-30,2655.434326171875,-3.7709061761250218,34700,92143571.11816406,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-03,2717.280029296875,2.3290240137159746,30000,81518400.87890625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-04,2650.52587890625,-2.4566533324096973,41100,108936613.62304688,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-05,2633.837646484375,-0.6296196748986849,22800,60051498.33984375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-06,2484.62255859375,-5.6653107715198825,41700,103608760.69335938,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-07,2466.952392578125,-0.7111810988960077,45200,111506248.14453124,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-10,2281.41552734375,-7.520893625372194,59500,135744223.87695312,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-11,2198.954833984375,-3.614453060875933,34000,74764464.35546875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-12,2291.232421875,4.196429433860782,26700,61175905.6640625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-13,2272.58056640625,-0.8140534015962708,25400,57723546.38671875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-14,2142.999267578125,-5.701945213455673,59200,126865556.640625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-17,2017.3447265625,-5.863489685539247,43800,88359699.0234375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-18,1874.0201416015625,-7.104615441960616,94600,177282305.3955078,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-19,1903.4703369140625,1.5714983344486066,44200,84133388.89160156,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-20,1803.33935546875,-5.260443491210188,79700,143726146.63085938,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-21,1788.6141357421875,-0.816552895710243,64200,114829027.51464844,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-24,1788.6141357421875,0.0,0,0.0,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-25,1598.1690673828125,-10.647632966422329,125800,201049668.6767578,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-26,1659.032958984375,3.808351246669672,40300,66859028.24707031,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-27,1760.1455078125,6.0946678774859375,55800,98216119.3359375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-28,1665.9046630859375,-5.354150796526169,42300,70467767.24853516,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2018-12-31,1665.9046630859375,0.0,0,0.0,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-04,1622.7109375,-2.592808972989191,39400,63934810.9375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-07,1639.3992919921875,1.028424354980806,50500,82789664.24560547,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-08,1737.567138671875,5.988037640323407,112700,195823816.5283203,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-09,1657.069580078125,-4.632773997744854,116300,192717192.163086,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-10,1624.67431640625,-1.9549730476826288,61700,100242405.32226562,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-11,1711.061767578125,5.317216521460288,46400,79393266.015625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-15,1767.017333984375,3.270224808158196,49500,87467358.03222656,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-16,1833.7713623046875,3.777780049830737,68300,125246584.04541016,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-17,2005.564697265625,9.368307221519,206500,414149109.9853516,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-18,2147.907470703125,7.097391255020069,175300,376528179.6142578,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-21,2061.520263671875,-4.021924045125225,184500,380350488.64746094,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-22,2153.798095703125,4.476203006944468,76700,165196313.9404297,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-23,2097.84228515625,-2.598006315378776,69800,146429391.50390625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-24,2012.436279296875,-4.071135683730098,66900,134631987.08496094,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-25,1963.3526611328125,-2.4390147737354373,80100,157264548.15673828,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-28,1980.0411376953125,0.8499989274912689,134200,265721520.6787109,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-29,2000.65625,1.0411456566343125,40000,80026250.0,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-30,1876.965087890625,-6.182529462988706,92100,172868484.59472656,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-01-31,1881.8734130859373,0.2615032760587166,40400,76027685.88867188,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-01,1870.09326171875,-0.6259800093498358,31000,57972891.11328125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-04,1926.048828125,2.992127053322613,51600,99384119.53125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-05,1869.1116943359373,-2.956162531169604,44900,83923115.0756836,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-06,1881.8734130859373,0.6827691886296838,17300,32556410.04638672,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-07,1825.9178466796875,-2.9733969361144696,44400,81070752.39257812,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-08,1786.6507568359375,-2.150539790996331,31900,56994159.143066406,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-12,1823.95458984375,2.087919693598961,30800,56177801.3671875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-13,1894.6351318359373,3.875126189311673,85100,161233449.71923828,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-14,1779.779052734375,-6.062174039297197,80800,143806147.4609375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-15,1693.3916015625,-4.853830088580546,103200,174758013.28125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-18,1725.786865234375,1.9130402939275148,52300,90258653.0517578,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-19,1791.55908203125,3.811143665642791,68900,123438420.75195312,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-20,1901.5069580078125,6.136994145451502,137200,260886754.63867188,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-21,1955.499267578125,2.839448435512404,267500,523096054.0771485,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-22,2078.20849609375,6.275084350586324,181800,377818304.58984375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-25,2089.007080078125,0.5196102318257401,221300,462297266.82128906,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-26,1994.7662353515625,-4.511274548817612,69700,139035206.6040039,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-27,2038.9415283203125,2.2145598910723763,31500,64226658.14208984,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-02-28,2225.4599609375,9.147806841270343,310600,691227863.8671875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-01,2274.5439453125,2.205565826235878,133200,302969253.515625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-04,2257.855224609375,-0.7337172243920831,75900,171371211.54785156,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-05,2269.6357421875,0.521756995299083,35800,81252959.5703125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-06,2209.75341796875,-2.638411226333381,70400,155566640.625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-07,2194.04638671875,-0.7108047043745791,29600,64943773.046875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-08,2076.245361328125,-5.369121915731201,52300,108587632.39746094,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-11,2123.365966796875,2.2695104512410857,46800,99373527.24609376,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-12,2149.871337890625,1.2482714477021428,33200,71375728.41796875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-13,2118.45751953125,-1.4611952727458188,21000,44487607.91015625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-14,2072.318603515625,-2.17794860601378,17500,36265575.56152344,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-15,2061.520263671875,-0.521075274112337,21400,44116533.642578125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-18,2143.981201171875,4.000006158228331,21700,46524392.06542969,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-19,2132.20068359375,-0.5494692570851778,20000,42644013.671875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-20,2077.22705078125,-2.57825791143842,19200,39882759.375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-22,2056.612060546875,-0.992428354263042,17800,36607694.677734375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-25,1994.7662353515625,-3.007170208798005,16900,33711549.377441406,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-26,1990.8394775390625,-0.1968530318445016,27500,54748085.63232422,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-27,2128.818359375,6.930688455429745,70200,149443048.828125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-28,2101.222412109375,-1.2963035171176809,48800,102539653.7109375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-03-29,2204.70654296875,4.9249489374848965,76600,168880521.19140625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-01,2190.9091796875,-0.6258140488244357,86500,189513644.04296875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-02,2092.3525390625,-4.498435696867064,52200,109220802.5390625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-03,2109.10693359375,0.8007443400889214,22700,47876727.392578125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-04,2119.9482421875,0.5140236571731016,28200,59782540.4296875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-05,2087.4248046875,-1.534161865501027,23400,48845740.4296875,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-08,2054.901123046875,-1.5580768019806124,25000,51372528.07617188,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-09,2029.2763671875,-1.2470067572584842,33900,68792468.84765625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-10,2057.85791015625,1.4084598545028637,14600,30044725.48828125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-11,2053.91552734375,-0.1915770176863507,14500,29781775.14648437,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-12,2014.4930419921875,-1.919382020668892,16900,34044932.40966797,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-15,2050.958984375,1.810179614557028,15100,30969480.6640625,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-16,2072.641357421875,1.0571821870676068,22000,45598109.86328125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-17,2073.626708984375,0.0475408617593986,19500,40435720.82519531,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-18,1992.8106689453125,-3.89732827460757,32200,64168503.54003906,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-19,2020.4063720703125,1.3847629157668573,15800,31922420.678710938,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-22,2023.363037109375,0.1463401165198607,147300,298041375.36621094,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-23,2016.4642333984373,-0.3409572866762134,35800,72189419.55566406,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-24,2025.334228515625,0.4398786236956109,21700,43949752.75878906,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-25,2009.5653076171875,-0.7785836370323262,13800,27732001.245117188,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-04-26,1975.0704345703125,-1.716534064164199,40100,79200324.42626953,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-05-07,1995.767333984375,1.0479069025487897,29900,59673443.28613281,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-05-08,1966.2003173828125,-1.4814861481139974,18500,36374705.87158203,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-05-09,1909.03759765625,-2.907268360257975,24000,45816902.34375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-05-10,1921.85009765625,0.6711496942611417,28800,55349282.8125,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-05-13,1929.7344970703125,0.410250488509889,38200,73715857.78808594,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-05-14,1952.40234375,1.174661421770784,69700,136082443.359375,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
2019-05-15,1864.6871337890625,-4.492681041985536,67100,125120506.6772461,1.2356745,2666720768.0,19.386,68.0,-1.49,,,
