日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2019-04-25,1707.5,,1269000,2166817500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-04-26,1620.0,-5.1244509516837455,1056600,1711692000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-07,1655.0,2.1604938271605034,281800,466379000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-08,1515.0,-8.45921450151057,316800,479952000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-09,1492.5,-1.4851485148514865,112000,167160000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-10,1485.5,-0.4690117252931336,81200,120622600.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-13,1570.0,5.688320430831362,88000,138160000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-14,1622.5,3.343949044585992,81000,131422500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-15,1602.5,-1.2326656394452962,112400,180121000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-16,1535.0,-4.212168486739465,65400,100389000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-17,1717.5,11.889250814332254,162600,279265500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-20,1647.5,-4.075691411935956,199000,327852500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-21,1695.0,2.88315629742033,120000,203400000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-22,1825.0,7.669616519174038,122000,222650000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-23,1780.0,-2.465753424657535,508400,904952000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-24,1922.5,8.005617977528079,198000,380655000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-27,2270.0,18.07542262678803,795600,1806012000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-28,2300.0,1.3215859030837107,717000,1649100000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-29,2175.0,-5.434782608695654,309200,672510000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-30,2490.0,14.482758620689662,529200,1317708000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-05-31,2255.0,-9.43775100401606,407600,919138000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-03,2005.0,-11.086474501108643,224600,450323000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-04,2087.5,4.1147132169576,263800,550682500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-05,2245.0,7.544910179640718,184800,414876000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-06,2132.5,-5.011135857461024,144200,307506500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-07,2047.5,-3.98593200468933,63200,129402000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-10,2120.0,3.5409035409035505,33600,71232000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-11,2075.0,-2.122641509433965,50800,105410000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-12,2000.0,-3.6144578313253017,58600,117200000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-13,1987.5,-0.6249999999999978,92200,183247500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-14,1950.0,-1.8867924528301885,78200,152490000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-17,1895.0,-2.8205128205128216,35400,67083000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-18,1700.0,-10.290237467018471,89800,152660000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-19,1560.0,-8.235294117647063,126800,197808000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-20,1647.5,5.608974358974361,114000,187815000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-21,1582.5,-3.945371775417295,80600,127549500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-24,1498.5,-5.308056872037914,79000,118381500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-25,1515.0,1.1011011011011096,62000,93930000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-26,1560.0,2.970297029702973,37200,58032000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-27,1572.5,0.8012820512820484,38400,60384000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-06-28,1500.0,-4.610492845786962,30400,45600000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-01,1522.5,1.4999999999999902,30800,46893000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-02,1672.5,9.852216748768484,148600,248533500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-03,1627.5,-2.6905829596412523,41000,66727500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-04,1605.0,-1.382488479262678,17400,27927000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-05,1645.0,2.492211838006231,26200,43099000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-08,1625.0,-1.2158054711246202,21400,34775000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-09,1560.0,-4.000000000000004,19800,30888000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-10,1547.5,-0.8012820512820484,15200,23522000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-11,1585.0,2.4232633279483107,19200,30432000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-12,1515.0,-4.416403785488954,10800,16362000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-16,1502.5,-0.8250825082508295,23800,35759500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-17,1476.5,-1.730449251247923,12600,18603900.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-18,1473.5,-0.2031832035218395,37200,54814200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-19,1493.0,1.3233797081778187,18800,28068400.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-22,1575.0,5.492297387809786,54400,85680000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-23,1565.0,-0.6349206349206327,31000,48515000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-24,1562.5,-0.1597444089456834,14400,22500000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-25,1552.5,-0.6399999999999961,25600,39744000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-26,1545.0,-0.4830917874396156,24200,37389000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-29,1507.5,-2.4271844660194164,18800,28341000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-30,1462.0,-3.0182421227197387,22600,33041200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-07-31,1451.0,-0.7523939808481539,13200,19153200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-01,1451.0,0.0,23800,34533800.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-02,1405.0,-3.1702274293590627,33400,46927000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-05,1382.5,-1.6014234875444844,17400,24055500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-06,1300.0,-5.967450271247743,36400,47320000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-07,1257.0,-3.3076923076923115,17400,21871800.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-08,1193.0,-5.091487669053296,26400,31495200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-09,1238.5,3.813914501257343,13000,16100500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-13,1151.0,-7.064997981429144,25200,29005200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-14,1182.0,2.693310165073859,10800,12765600.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-15,1119.0,-5.32994923857868,39200,43864800.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-16,1117.5,-0.1340482573726542,18200,20338500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-19,1150.0,2.9082774049217,10200,11730000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-20,1400.0,21.739130434782616,315400,441560000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-21,1339.0,-4.357142857142859,328200,439459800.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-22,1280.5,-4.3689320388349495,89200,114220600.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-23,1252.5,-2.186645841468171,27600,34569000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-26,1185.0,-5.389221556886225,26200,31047000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-27,1172.5,-1.0548523206751037,9000,10552500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-28,1156.0,-1.407249466950955,40400,46702400.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-29,1143.5,-1.0813148788927365,15200,17381200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-08-30,1203.0,5.203323130738968,25000,30075000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-02,1226.0,1.9118869492934287,15400,18880400.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-03,1216.0,-0.815660685154973,19600,23833600.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-04,1185.5,-2.508223684210531,10400,12329200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-05,1200.0,1.2231126107127732,11800,14160000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-06,1246.5,3.875000000000006,17400,21689100.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-09,1311.5,5.214600882470921,50800,66624200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-10,1340.0,2.173084254670221,29400,39396000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-11,1375.0,2.6119402985074647,44200,60775000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-12,1281.5,-6.799999999999995,80200,102776300.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-13,1236.0,-3.5505267264923868,25600,31641600.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-17,1236.5,0.040453074433655,10400,12859600.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-18,1225.0,-0.9300444803881924,28800,35280000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-19,1249.5,2.0000000000000018,15200,18992400.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-20,1265.0,1.2404961984793903,11000,13915000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-24,1300.5,2.8063241106719428,22400,29131200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-25,1309.5,0.6920415224913601,4000,5238000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-26,1320.0,0.8018327605956443,20000,26400000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-27,1296.0,-1.8181818181818188,17400,22550400.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-09-30,1262.5,-2.58487654320988,11600,14645000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-01,1242.0,-1.6237623762376252,17600,21859200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-02,1271.5,2.375201288244777,15200,19326800.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-03,1257.5,-1.1010617381046028,11600,14587000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-04,1295.0,2.982107355864816,16000,20720000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-07,1291.0,-0.3088803088803105,19800,25561800.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-08,1290.5,-0.0387296669248637,16800,21680400.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-09,1320.0,2.2859356838434763,21200,27984000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-10,1309.0,-0.8333333333333304,8200,10733800.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-11,1318.0,0.6875477463712754,14600,19242800.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-15,1314.5,-0.2655538694992465,8200,10778900.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-16,1332.0,1.331304678585021,28800,38361600.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-17,1352.0,1.501501501501501,72800,98425600.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-18,1333.0,-1.4053254437869866,25200,33591600.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-21,1305.0,-2.1005251312828155,25800,33669000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-23,1316.5,0.8812260536398497,8200,10795300.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-24,1327.5,0.8355488036460246,9000,11947500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-25,1357.0,2.2222222222222143,16600,22526200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-28,1320.0,-2.726602800294764,15600,20592000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-29,1310.0,-0.7575757575757569,15000,19650000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-30,1306.0,-0.3053435114503844,12200,15933200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-10-31,1325.0,1.4548238897396537,9200,12190000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-11-01,1372.0,3.547169811320749,27200,37318400.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-11-05,1354.5,-1.2755102040816313,19600,26548200.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-11-06,1342.5,-0.8859357696566983,8400,11277000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-11-07,1362.5,1.4897579143389184,7400,10082500.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
2019-11-08,1385.0,1.6513761467889854,22800,31578000.0,14.872093,2.3989048,3479900672.0,-10.163,86.0,,,
