日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,106.9929428100586,,0,0.0,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-02,106.9929428100586,0.0,0,0.0,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-03,106.9929428100586,0.0,0,0.0,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-04,106.9929428100586,0.0,1732000,185311776.94702148,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-05,107.94823455810548,0.8928549144991527,1137600,122801911.63330078,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-08,107.94823455810548,0.0,0,0.0,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-09,106.03765106201172,-1.7699071262396004,929000,98508977.83660889,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-10,106.03765106201172,0.0,641900,68065568.21670532,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-11,108.90353393554688,2.702703091620884,1602600,174528803.48510742,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-12,107.94823455810548,-0.8771977757919158,990800,106955110.8001709,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-15,106.03765106201172,-1.7699071262396004,1591500,168758921.66519165,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-16,106.03765106201172,0.0,1624300,172236956.62002563,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-17,105.08235168457033,-0.9009058271978732,469400,49325655.880737305,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-18,104.12705993652344,-0.9090886649686049,1291400,134469685.20202637,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-19,103.17176818847656,-0.917428907172857,1108500,114365905.03692628,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-22,103.17176818847656,0.0,803000,82846929.85534668,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-23,103.17176818847656,0.0,2512800,259250019.1040039,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-24,103.17176818847656,0.0,1141200,117739621.85668944,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-25,105.08235168457033,1.8518471958369973,678500,71298375.61798096,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-26,104.12705993652344,-0.9090886649686049,422400,43983270.1171875,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-29,102.21646881103516,-1.8348651413503725,878300,89776724.55673218,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-30,102.21646881103516,0.0,868400,88764781.51550293,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-01-31,101.26117706298828,-0.9345771372839096,326200,33031395.957946777,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-02-01,100.3058853149414,-0.9433938808084852,807300,80976941.2147522,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-02-02,101.26117706298828,0.9523785618834156,1863300,188679951.2214661,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-02-05,100.3058853149414,-0.9433938808084852,589300,59110258.21609497,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
2018-02-06,95.52941131591795,-4.761908021674122,4310600,411789080.418396,13.665744,2.4700837,28394596352.0,34.197,8.985999999999999,20.818001,336.0,10.83,,,
