日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2018-01-01,173.01895141601562,,0,0.0,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-02,173.01895141601562,0.0,0,0.0,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-03,173.01895141601562,0.0,0,0.0,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-04,173.87973022460938,0.4975055053501265,82600,14362465.716552734,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-05,175.60130310058594,0.9900940573997374,99800,17525010.049438477,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-08,175.60130310058594,0.0,0,0.0,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-09,173.87973022460938,-0.980387300993113,103200,17944388.159179688,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-10,174.74049377441406,0.4950338654728714,42500,7426470.985412598,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-11,174.74049377441406,0.0,56400,9855363.848876951,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-12,174.74049377441406,0.0,43700,7636159.5779418945,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-15,175.60130310058594,0.4926215484335028,48200,8463982.809448242,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-16,173.87973022460938,-0.980387300993113,57000,9911144.622802734,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-17,173.87973022460938,0.0,16400,2851627.5756835938,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-18,170.43655395507812,-1.98020566576882,78300,13345182.174682615,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-19,170.43655395507812,0.0,18000,3067857.9711914062,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-22,171.29733276367188,0.5050435417865984,48400,8290790.905761719,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-23,173.87973022460938,1.50755263918807,99700,17335809.103393555,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-24,173.01895141601562,-0.4950426409575437,29100,5034851.486206055,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-25,175.60130310058594,1.4925253351935952,110600,19421504.122924805,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-26,175.60130310058594,0.0,164700,28921534.620666504,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-29,173.87973022460938,-0.980387300993113,214400,37279814.16015625,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-30,173.01895141601562,-0.4950426409575437,120300,20814179.85534668,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-01-31,171.29733276367188,-0.9950462872730048,54200,9284315.435791016,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-01,173.01895141601562,1.0050469698316578,144700,25035842.26989746,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-02,173.01895141601562,0.0,122500,21194821.54846192,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-05,171.29733276367188,-0.9950462872730048,140900,24135794.186401367,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-06,160.96788024902344,-6.030130386734822,250500,40322454.00238037,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-07,164.4110107421875,2.139017105671903,139100,22869571.59423828,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-08,165.2718048095703,0.5235622988369215,37500,6197692.680358887,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-09,160.96788024902344,-2.604149307563952,49400,7951813.284301758,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-12,160.96788024902344,0.0,0,0.0,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-13,159.2462615966797,-1.069541730735557,58500,9315906.303405762,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-14,159.2462615966797,0.0,43800,6974986.25793457,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-15,159.2462615966797,0.0,34600,5509920.651245117,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-16,160.96788024902344,1.0811045955377407,22100,3557390.153503418,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-19,165.2718048095703,2.673778491639789,32400,5354806.475830078,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-20,165.2718048095703,0.0,13100,2165060.643005371,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-21,166.13259887695312,0.5208354010380889,15900,2641508.3221435547,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-22,161.8286590576172,-2.590665437385753,105200,17024374.932861328,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-23,162.689453125,0.5319169499367504,90400,14707126.5625,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-26,163.55023193359375,0.5290931846285041,99600,16289603.100585938,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-27,163.55023193359375,0.0,23900,3908850.5432128906,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-02-28,160.96788024902344,-1.5789348960500549,64700,10414621.852111816,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-01,159.2462615966797,-1.069541730735557,49100,7818991.444396973,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-02,156.66392517089844,-1.6215994020138955,85700,13426098.387145996,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-05,155.8031005859375,-0.5494721162015437,64100,9986978.747558594,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-06,157.5247039794922,1.1049866062229574,33400,5261325.112915039,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-07,157.5247039794922,0.0,18400,2898454.553222656,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-08,157.5247039794922,0.0,20500,3229256.43157959,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-09,157.5247039794922,0.0,33600,5292830.0537109375,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-12,160.10707092285156,1.639340927563704,32100,5139436.976623535,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-13,160.96788024902344,0.5376460397471527,32500,5231456.108093262,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-14,161.8286590576172,0.5347519065679984,35000,5664003.067016602,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-15,160.10707092285156,-1.0638338998734898,14500,2321552.528381348,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-16,160.10707092285156,0.0,31500,5043372.734069824,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-19,160.96788024902344,0.5376460397471527,28800,4635874.951171875,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-20,161.8286590576172,0.5347519065679984,46800,7573581.243896484,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-21,161.8286590576172,0.0,0,0.0,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-22,160.96788024902344,-0.5319075209584967,21700,3493003.0014038086,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-23,157.5247039794922,-2.139045543871565,58900,9278205.06439209,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-26,157.5247039794922,0.0,38600,6080453.573608398,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-27,160.96788024902344,2.1858008188858413,46400,7468909.643554687,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-28,159.65919494628906,-0.8130102109251802,27700,4422559.700012207,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-29,161.40406799316406,1.0928735093910458,38900,6278618.244934082,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-03-30,160.53163146972656,-0.5405294515095194,34100,5474128.633117676,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-02,159.65919494628906,-0.5434670509793071,17200,2746138.153076172,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-03,159.65919494628906,0.0,16500,2634376.716613769,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-04,161.40406799316406,1.0928735093910458,19100,3082817.6986694336,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-05,163.14901733398438,1.0811061719300683,22900,3736112.496948242,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-06,164.89390563964844,1.0695058629081933,37400,6167032.070922852,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-09,161.40406799316406,-2.116413965056363,32700,5277913.023376465,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-10,161.40406799316406,0.0,17800,2872992.4102783203,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-11,159.65919494628906,-1.0810589030190387,11400,1820114.8223876955,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-12,161.40406799316406,1.0928735093910458,12500,2017550.8499145508,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-13,159.65919494628906,-1.0810589030190387,11100,1772217.0639038086,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-16,160.53163146972656,0.5464367546955229,32900,5281490.675354004,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-17,160.53163146972656,0.0,12800,2054804.8828125,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-18,161.40406799316406,0.5434670509793182,9600,1549479.052734375,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-19,161.40406799316406,0.0,22800,3680012.7502441406,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-20,160.53163146972656,-0.5405294515095194,35600,5714926.080322266,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-23,160.53163146972656,0.0,29500,4735683.128356934,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-24,161.40406799316406,0.5434670509793182,25900,4180365.361022949,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-25,160.53163146972656,-0.5405294515095194,34300,5506234.959411621,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-26,159.65919494628906,-0.5434670509793071,37800,6035117.568969727,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-27,161.40406799316406,1.0928735093910458,46300,7473008.348083496,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-04-30,161.40406799316406,0.0,0,0.0,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-01,155.29690551757812,-3.78377233704208,72100,11196906.887817385,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-02,156.1693878173828,0.5618156375343464,23500,3669980.613708496,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-03,156.1693878173828,0.0,0,0.0,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-04,156.1693878173828,0.0,0,0.0,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-07,155.29690551757812,-0.558676903328148,29800,4627847.784423828,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-08,156.1693878173828,0.5618156375343464,26900,4200956.532287598,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-09,153.55198669433594,-1.6760013979868704,74200,11393557.412719728,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-10,153.55198669433594,0.0,20900,3209236.521911621,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-11,152.67955017089844,-0.5681701306634257,50400,7695049.328613281,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-14,152.67955017089844,0.0,18800,2870375.5432128906,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-15,153.55198669433594,0.5714167499583089,15700,2410766.191101074,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-16,152.67955017089844,-0.5681701306634257,6000,916077.3010253906,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-17,151.8070831298828,-0.571436737951514,25700,3901442.036437988,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-18,151.8070831298828,0.0,22100,3354936.53717041,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-21,152.67955017089844,0.5747209043395873,25400,3878060.57434082,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-22,153.55198669433594,0.5714167499583089,28900,4437652.415466309,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-23,152.67955017089844,-0.5681701306634257,26400,4030740.124511719,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-24,151.8070831298828,-0.571436737951514,28900,4387224.702453613,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-25,152.67955017089844,0.5747209043395873,7600,1160364.581298828,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-28,151.8070831298828,-0.571436737951514,22200,3370117.2454833984,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-29,151.8070831298828,0.0,14600,2216383.413696289,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-30,149.18972778320312,-1.724132558716207,32900,4908342.044067383,0.586888,3203788288.0,6.64,179.0,-1.2,,,
2018-05-31,148.31729125976562,-0.584783239704878,12400,1839134.4116210933,0.586888,3203788288.0,6.64,179.0,-1.2,,,
