日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,EPS,开盘,最高,最低
2018-03-29,841.1790161132812,1.114484966331197,12800,10767091.40625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-03-30,834.8575439453125,-0.7515014101489914,10000,8348575.439453125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-02,834.8575439453125,0.0,11800,9851319.018554688,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-03,836.9646606445312,0.2523923649609738,12200,10210968.85986328,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-04,835.700439453125,-0.1510483358320935,16600,13872627.294921877,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-05,831.0646362304688,-0.5547206874379373,14600,12133543.688964844,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-06,825.5859985351562,-0.6592312386389576,17000,14034961.975097656,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-09,832.7503662109375,0.8677918095138626,12400,10326104.541015623,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-10,823.9002075195312,-1.0627625096912283,12600,10381142.614746094,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-11,817.1572875976562,-0.8184146405516124,17200,14055105.346679688,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-12,824.3217163085938,0.8767502682378359,13200,10881046.655273438,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-13,825.5859985351562,0.1533724274818348,11000,9081445.98388672,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-16,827.2717895507812,0.204193266191055,6800,5625448.1689453125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-17,824.3217163085938,-0.3566026642573439,10200,8408081.506347656,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-18,817.5787963867188,-0.8179961522875479,16600,13571808.020019531,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-19,819.6859741210938,0.2577339020639613,4200,3442681.0913085938,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-20,823.4788208007812,0.4627194803173751,11200,9222962.79296875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-23,822.635986328125,-0.1023504735478963,15800,12997648.583984377,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-24,829.37890625,0.8196723744085643,12200,10118422.65625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-25,829.8004150390625,0.0508222220128917,11400,9459724.731445312,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-26,873.6293334960938,5.281862682000238,59000,51544130.67626953,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-27,863.0935668945312,-1.2059767452405,142600,123077142.63916016,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-04-30,863.0935668945312,0.0,0,0.0,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-01,849.186279296875,-1.6113302347618652,24000,20380470.703125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-02,841.6004028320312,-0.8933112380389407,22200,18683528.942871094,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-03,841.6004028320312,0.0,0,0.0,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-04,841.6004028320312,0.0,0,0.0,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-07,839.4933471679688,-0.2503629581179112,10200,8562832.141113281,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-08,866.8865966796875,3.263069279122921,47200,40917047.36328125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-09,855.92919921875,-1.2639943336194226,7200,6162690.234375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-10,861.8291625976562,0.68930507152829,8000,6894633.30078125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-11,857.193603515625,-0.5378744748041564,5000,4285968.017578125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-14,888.8009643554688,3.687307127609429,23800,21153462.95166016,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-15,906.5010986328124,1.9914620918733303,22400,20305624.609375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-16,906.5010986328124,0.0,18000,16317019.775390623,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-17,909.8724975585938,0.3719133855288214,26600,24202608.4350586,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-18,926.7297973632812,1.8527101159689696,24600,22797553.01513672,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-21,921.2512817382812,-0.5911664479320122,14000,12897517.944335938,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-22,911.9796142578124,-1.0064211213876797,15800,14409277.905273438,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-23,919.5653076171876,0.8317832154119298,6800,6253044.091796875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-24,913.2440185546876,-0.687421438166258,9800,8949791.381835938,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-25,910.2938842773438,-0.3230389925808263,15200,13836467.041015623,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-28,912.8225708007812,0.2777879283946793,7400,6754887.023925781,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-29,908.1867065429688,-0.5078603888755362,3800,3451109.484863281,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-30,901.0223999023438,-0.7888583469687682,8400,7568588.159179687,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-05-31,908.6082153320312,0.841911969170761,15200,13810844.873046877,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-01,920.4085083007812,1.2987217999606004,14800,13622045.922851562,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-04,919.98681640625,-0.0458157318981911,8400,7727889.2578125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-05,920.8297729492188,0.0916270242068861,10600,9760795.59326172,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-06,910.2938842773438,-1.1441733294668357,9000,8192644.958496094,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-07,915.3511962890624,0.5555691517947103,8200,7505879.809570312,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-08,925.044189453125,1.0589370728261382,15800,14615698.193359377,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-11,925.465576171875,0.0455531447637325,7000,6478259.033203125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-12,937.6870727539062,1.3205781929334082,16800,15753142.822265623,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-13,941.9014282226562,0.4494415665103224,10800,10172535.424804688,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-14,938.5298461914062,-0.3579548698224299,6400,6006591.015625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-15,912.4013061523438,-2.7839860549020545,12800,11678736.71875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-18,941.9014282226562,3.2332397894865528,9800,9230633.996582031,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-19,944.0083618164062,0.2236893936689021,12000,11328100.341796877,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-20,954.1229248046876,1.0714484529373625,13400,12785247.192382812,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-21,959.18017578125,0.5300418683051422,16400,15730554.8828125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-22,963.815673828125,0.4832770905736749,11000,10601972.412109377,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-25,946.1156616210938,-1.8364519988276928,8000,7568925.29296875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-26,959.6015014648438,1.4253901917914646,9000,8636413.513183594,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-27,955.3873901367188,-0.4391522232606082,6200,5923401.818847656,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-28,941.0585327148438,-1.499795535277526,12000,11292702.392578123,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-06-29,941.0585327148438,0.0,4600,4328869.250488281,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-02,935.1583862304688,-0.6269691288334434,8800,8229393.798828125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-03,934.3156127929688,-0.0901209303054151,9800,9156293.005371094,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-04,915.7724609375,-1.9846775117069224,10400,9524033.59375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-05,927.1513671875,1.2425473286618691,11200,10384095.3125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-06,933.0515747070312,0.6363801778591416,15800,14742214.880371094,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-09,914.9296875,-1.94221709691893,10000,9149296.875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-10,907.3438720703124,-0.8291145793307253,17600,15969252.1484375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-11,896.3866577148438,-1.2076143006804374,9000,8067479.919433594,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-12,920.8297729492188,2.7268495156641093,10400,9576629.638671877,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-13,932.6298828125,1.2814648494138048,4800,4476623.4375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-16,932.6298828125,0.0,0,0.0,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-17,930.9440307617188,-0.1807632461547692,10200,9495629.113769531,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-18,938.5298461914062,0.8148519329868487,6600,6194296.984863281,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-19,936.8441772460938,-0.1796073883162052,12400,11616867.797851562,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-20,931.3655395507812,-0.5847971123028484,8000,7450924.31640625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-23,941.47998046875,1.0859797242280589,9400,8849911.81640625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-24,950.75146484375,0.984777644489454,5400,5134057.91015625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-25,942.7443237304688,-0.84219077323191,3200,3016781.8359375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-26,976.8802490234376,3.620910190993442,16400,16020836.083984377,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-27,966.7657470703124,-1.035388110593516,10200,9861010.620117188,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-30,969.2944946289062,0.2615677651237602,19800,19192030.993652344,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-07-31,955.3873901367188,-1.4347656537048503,10800,10318183.813476562,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-01,961.2872314453124,0.6175339312097794,11200,10766416.9921875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-02,961.708740234375,0.0438483707339676,9200,8847720.41015625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-03,951.59423828125,-1.0517219538485278,8600,8183710.44921875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-06,946.1156616210938,-0.5757261277718029,7800,7379702.160644531,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-07,958.7587890625,1.336319432630817,1600,1534014.0625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-08,946.5372314453124,-1.2747270488271734,14000,13251521.240234377,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-09,941.9014282226562,-0.4897644877188467,5600,5274647.998046875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-10,938.5298461914062,-0.3579548698224299,10000,9385298.461914062,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-13,920.4085083007812,-1.930821695672457,11800,10860820.39794922,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-14,936.8441772460938,1.7856928523678484,4600,4309483.215332031,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-15,939.7943115234376,0.3149012769675163,13000,12217326.049804688,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-16,931.7869873046876,-0.8520294409709583,8200,7640653.295898437,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-17,950.75146484375,2.035280358863956,8400,7986312.3046875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-20,938.5298461914062,-1.2854693475915169,8000,7508238.76953125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-21,957.4945678710938,2.020683919285804,5200,4978971.752929688,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-22,937.6870727539062,-2.068679633475912,9600,9001795.8984375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-23,946.5372314453124,0.9438285914952438,6800,6436453.173828125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-24,952.8585205078124,0.6678331134262638,5000,4764292.602539063,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-27,953.701416015625,0.0884596705251983,5000,4768507.080078125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-28,953.2799072265624,-0.0441971440939492,10200,9723455.053710938,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-29,961.708740234375,0.8841928738784643,12000,11540504.8828125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-30,962.972900390625,0.1314493779002168,10200,9822323.583984377,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-08-31,959.18017578125,-0.3938557988326097,8200,7865277.44140625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-03,961.708740234375,0.263617255336368,14200,13656264.111328123,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-04,958.7587890625,-0.3067406012298601,11800,11313353.7109375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-05,957.4945678710938,-0.1318601931818985,11000,10532440.246582031,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-06,956.6514892578124,-0.0880504852529662,13000,12436469.360351562,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-07,965.9230346679688,0.9691664638863616,34800,33614121.60644531,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-10,985.3087768554688,2.006965512957648,20600,20297360.803222656,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-11,1012.2804565429688,2.7373834802911112,59200,59927003.02734375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-12,1040.93798828125,2.8309873566214394,92600,96390857.71484376,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-13,1013.544921875,-2.631575244119988,67000,67907509.765625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-14,1016.494873046875,0.2910528293524228,91400,92907631.39648438,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-17,1016.494873046875,0.0,0,0.0,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-18,1054.8450927734375,3.772790276020799,44200,46624153.10058594,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-19,1073.38818359375,1.7578970549655182,53200,57104251.3671875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-20,1065.8023681640625,-0.7067168751839437,29800,31760910.571289062,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-21,1066.2237548828125,0.0395370409502771,34600,36891341.91894531,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-24,1066.2237548828125,0.0,0,0.0,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-25,1086.8740234375,1.9367668803212057,95800,104122531.4453125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-26,1099.6409912109375,1.174650189270232,77400,85112212.71972656,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-27,1085.171875,-1.3158036419689934,19400,21052334.375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-09-28,1083.0440673828125,-0.1960802400253425,20400,22094098.97460937,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-01,1075.384033203125,-0.7072689293426526,22400,24088602.34375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-02,1065.170654296875,-0.9497424725405824,26000,27694437.01171875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-03,1017.5081787109376,-4.474632810589374,22400,22792183.203125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-04,1022.1893310546876,0.4600604144214815,21000,21465975.95214844,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-05,1017.5081787109376,-0.4579535514149802,21000,21367671.752929688,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-08,1017.5081787109376,0.0,0,0.0,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-09,999.634765625,-1.7565866751637291,6800,6797516.40625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-10,1007.2948608398438,0.76628939671326,20800,20951733.10546875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-11,988.9959106445312,-1.8166428626525064,20200,19977717.39501953,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-12,987.7191772460938,-0.1290939006618807,25200,24890523.26660156,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-15,971.5479736328124,-1.637226854131646,16400,15933386.767578123,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-16,943.461181640625,-2.890932074837782,33800,31888987.939453125,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-17,954.9512329101562,1.2178615817081797,12200,11650405.041503906,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-18,943.8868408203124,-1.1586342536179184,17000,16046076.293945312,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-19,937.5033569335938,-0.6762975825757911,14600,13687549.011230469,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-22,933.2478637695312,-0.4539176454771754,17400,16238512.829589844,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-23,898.7777099609375,-3.693569002061625,29400,26424064.67285156,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-24,898.35205078125,-0.0473597837340689,19400,17428029.78515625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-25,876.2230834960938,-2.463284551519851,20800,18225440.13671875,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-26,854.9451904296875,-2.428364815670947,20400,17440881.884765625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-29,834.9439697265625,-2.339474030267663,21600,18034789.74609375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-30,931.1201782226562,11.518881743357069,55600,51770281.90917969,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-10-31,892.3943481445312,-4.159058195049081,40400,36052731.66503906,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-11-01,903.0331420898438,1.1921628557411523,21600,19505515.869140625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-11-02,894.0966186523438,-0.9896119002696492,11000,9835062.80517578,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-11-05,878.350830078125,-1.761083561411081,7200,6324125.9765625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-11-06,886.4365234375,0.920553961183801,13800,12232824.0234375,27.902214,8049307136.0,2.365,0.748,-59.8,,,
2018-11-07,860.9030151367188,-2.880466635305734,17600,15151893.06640625,27.902214,8049307136.0,2.365,0.748,-59.8,,,
