日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2022-02-22,1501.0,,3130500,4698880500.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-02-24,1430.0,-4.730179880079943,3904000,5582720000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-02-25,1499.0,4.825174825174816,1686700,2528363300.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-02-28,1417.0,-5.470313542361572,404000,572468000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-01,1449.0,2.2582921665490474,162600,235607400.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-02,1386.0,-4.347826086956519,60000,83160000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-03,1362.0,-1.7316017316017285,50300,68508600.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-04,1230.0,-9.691629955947134,51800,63714000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-07,1196.0,-2.764227642276418,63100,75467600.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-08,1035.0,-13.461538461538458,130500,135067500.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-09,1085.0,4.830917874396135,22600,24521000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-10,1102.0,1.5668202764977046,15700,17301400.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-11,1170.0,6.17059891107079,19900,23283000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-14,1200.0,2.564102564102555,13400,16080000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-15,1156.0,-3.666666666666664,12600,14565600.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-16,1170.0,1.211072664359869,5600,6552000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-17,1158.0,-1.025641025641022,4700,5442600.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-18,1173.0,1.2953367875647714,2900,3401700.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-22,1181.0,0.6820119352088705,10800,12754800.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-23,1255.0,6.265876375952573,15700,19703500.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-24,1309.0,4.302788844621519,21500,28143500.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-25,1347.0,2.9029793735676046,13600,18319200.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-28,1352.0,0.3711952487008174,29400,39748800.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-29,1347.0,-0.3698224852071052,9600,12931200.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-30,1378.0,2.3014105419450592,12100,16673800.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-03-31,1409.0,2.2496371552975347,12000,16908000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-01,1339.0,-4.968062455642297,11900,15934100.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-04,1368.0,2.165795369678869,7200,9849600.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-05,1388.0,1.4619883040935644,6800,9438400.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-06,1400.0,0.8645533141210304,6100,8540000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-07,1400.0,0.0,8400,11760000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-08,1435.0,2.499999999999991,5600,8036000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-11,1384.0,-3.55400696864111,13500,18684000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-12,1301.0,-5.997109826589597,9100,11839100.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-13,1370.0,5.303612605687924,3100,4247000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-14,1434.0,4.671532846715332,20100,28823400.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-15,1290.0,-10.041841004184104,7800,10062000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-18,1171.0,-9.224806201550384,18000,21078000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-19,1141.0,-2.561912894961571,10700,12208700.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-20,1099.0,-3.6809815950920255,8500,9341500.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-21,1052.0,-4.27661510464058,6100,6417200.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-22,1119.0,6.368821292775673,9700,10854300.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-25,1030.0,-7.953529937444149,9200,9476000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-26,1002.0,-2.7184466019417486,9500,9519000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-27,985.0,-1.696606786427146,7900,7781500.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-04-28,1021.0,3.6548223350253872,5300,5411300.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-02,1100.0,7.737512242899114,5500,6050000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-06,1101.0,0.090909090909097,7700,8477700.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-09,1041.0,-5.449591280653953,8200,8536200.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-10,1080.0,3.746397694524495,7700,8316000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-11,1006.0,-6.851851851851853,5600,5633600.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-12,1033.0,2.683896620278325,3900,4028700.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-13,1009.0,-2.3233301064859657,4400,4439600.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-16,1050.0,4.063429137760166,4300,4515000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-17,1013.0,-3.523809523809529,5400,5470200.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-18,998.0,-1.4807502467917066,7500,7485000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-19,1025.0,2.705410821643284,4100,4202500.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-20,1042.0,1.6585365853658551,3900,4063800.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-23,1033.0,-0.8637236084452993,8000,8264000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-24,998.0,-3.388189738625358,2800,2794400.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-25,1000.0,0.2004008016031955,3700,3700000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-26,929.0,-7.099999999999995,47600,44220400.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-27,843.0,-9.257265877287402,55900,47123700.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-30,899.0,6.642941874258601,28200,25351800.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-05-31,873.0,-2.8921023359288145,8900,7769700.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-01,890.0,1.9473081328751365,2600,2314000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-02,899.0,1.011235955056189,3900,3506100.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-03,882.0,-1.890989988876535,7300,6438600.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-06,904.0,2.494331065759648,2600,2350400.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-07,900.0,-0.4424778761061954,2200,1980000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-08,888.0,-1.3333333333333308,7000,6216000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-09,857.0,-3.490990990990994,18800,16111600.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-10,861.0,0.4667444574095736,5900,5079900.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-13,832.0,-3.3681765389082408,5000,4160000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-14,845.0,1.5625,5700,4816500.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-15,831.0,-1.6568047337278125,5800,4819800.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-16,850.0,2.2864019253910906,2500,2125000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-17,900.0,5.882352941176472,12900,11610000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-20,870.0,-3.3333333333333326,4900,4263000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-21,864.0,-0.6896551724137945,3300,2851200.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-22,865.0,0.115740740740744,2200,1903000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-23,865.0,0.0,1800,1557000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-24,911.0,5.317919075144517,7500,6832500.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-27,899.0,-1.3172338090010949,3900,3506100.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-28,969.0,7.786429365962189,23200,22480800.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-29,938.0,-3.1991744066047434,3700,3470600.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-06-30,956.0,1.9189765458422103,5400,5162400.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-07-01,953.0,-0.3138075313807498,1300,1238900.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-07-04,926.0,-2.833158447009443,2600,2407600.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-07-05,920.0,-0.6479481641468721,1300,1196000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-07-06,928.0,0.8695652173912993,1500,1392000.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
2022-07-07,921.0,-0.7543103448275912,1300,1197300.0,72.77692,6.412283,1753665920.0,5.128,12.82,,,
