日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,343.7279052734375,,0,0.0,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-02,343.7279052734375,0.0,0,0.0,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-03,343.7279052734375,0.0,0,0.0,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-04,342.9413757324219,-0.2288233014977159,820600,281417692.9260254,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-05,353.9532470703125,3.211006929208393,1328000,470049912.109375,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-08,353.9532470703125,0.0,0,0.0,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-09,359.4591979980469,1.5555588127266429,1417700,509605305.0018311,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-10,351.5935974121094,-2.18817619071755,934400,328529057.421875,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-11,345.301025390625,-1.7897288425615776,980300,338498595.1904297,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-12,346.087646484375,0.2278073437112171,510900,176816178.5888672,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-15,346.087646484375,0.0,679000,234993511.96289065,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-16,340.5816345214844,-1.590929933160501,620100,211194671.5667725,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-17,320.9176025390625,-5.773661874061342,1635300,524796555.4321289,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-18,327.2101135253906,1.9607871106298136,1247600,408227337.6342773,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-19,324.0639038085937,-0.9615258168212848,426700,138278067.75512695,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-22,353.9532470703125,9.223286799437158,2305200,815933025.1464844,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-23,370.4710693359375,4.6666678162564645,3261400,1208254345.5322266,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-24,378.3367309570313,2.123151379996502,2048600,775060627.0385742,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-25,392.4948120117188,3.742190460565009,3618900,1420399475.189209,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-26,438.9020385742188,11.823653496116629,12639200,5547370645.947266,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-29,420.0245361328125,-4.301074222104361,4749600,1994948536.8164065,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-30,441.2617492675781,5.056183938752179,10026800,4424443307.556152,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-01-31,486.09576416015625,10.16041271807384,15396800,7484319261.621094,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-01,490.0286254882813,0.8090713020139084,10817400,5300835653.356934,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-02,480.58984375,-1.9261694618097347,4677600,2248007053.125,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-05,480.58984375,0.0,2761800,1327293030.46875,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-06,441.2617492675781,-8.183297045053683,3827300,1688841092.9718018,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-07,481.37640380859375,9.090897773849504,7106600,3420949551.3061523,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-08,560.0325927734375,16.33985138085814,12910600,7230356792.260742,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-09,581.2699584960938,3.792166026888344,21692000,12608907939.697266,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-12,581.2699584960938,0.0,0,0.0,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-13,533.28955078125,-8.254410367083542,10485100,5591594268.896484,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-14,488.4554748535156,-8.407079392809036,8267400,4038256792.803955,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-15,476.6571044921875,-2.4154443892488664,5155100,2457215039.367676,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-16,555.3133544921875,16.50164222010231,8733800,4849995775.463867,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-19,586.7759399414062,5.665735425720153,13522500,7934677647.857666,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-20,577.337158203125,-1.6085836340228532,6878500,3971213642.7001953,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-21,560.0325927734375,-2.997306718234693,4945500,2769641187.561035,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-22,574.9774169921875,2.6685632964215555,4156600,2389951131.4697266,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-23,560.8193359375,-2.46237167517831,2158100,1210304208.8867188,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-26,568.6849365234375,1.4025195070688667,2386600,1357223469.506836,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-27,564.7520751953125,-0.6915712155429854,1644500,928734787.6586914,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-02-28,596.214599609375,5.57103298879984,5643700,3364856335.8154297,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-03-01,601.7205200195312,0.923479635313118,4056400,2440819117.4072266,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-03-02,585.9891967773438,-2.6143903554555314,2455100,1438662077.0080566,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-03-05,604.8667602539062,3.2214866042548085,10982400,6642888707.8125,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-03-06,665.4320678710938,10.012999820285028,12708600,8456709977.746582,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-03-07,640.2620849609375,-3.78250224559844,4676100,2993929535.48584,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-03-08,639.4755859375,-0.1228401684109536,2735500,1749285465.3320312,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-03-09,660.7127685546875,3.3210310267049348,4419300,2919887938.0737305,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
2018-03-12,734.6497192382812,11.190483096812432,13277000,9753944322.32666,7.242991,1.4299992,13714123776.0,8.392999,6.544999999999999,17.926000000000002,290.0,64.2,,,
