日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2018-01-01,6725.0,,0,0.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-02,6725.0,0.0,0,0.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-03,6725.0,0.0,0,0.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-04,7020.0,4.386617100371737,1880400,13200408000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-05,6880.0,-1.9943019943019944,721200,4961856000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-08,6880.0,0.0,0,0.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-09,7605.0,10.53779069767442,2216400,16855722000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-10,7710.0,1.3806706114398493,1788400,13788564000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-11,7765.0,0.7133592736705552,2919400,22669141000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-12,7755.0,-0.1287830006439172,869800,6745299000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-15,7890.0,1.740812379110257,2083800,16441182000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-16,8200.0,3.9290240811153287,1435000,11767000000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-17,8150.0,-0.6097560975609762,1076200,8771030000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-18,7735.0,-5.092024539877304,1144600,8853481000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-19,7680.0,-0.7110536522301203,833600,6402048000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-22,7605.0,-0.9765625,453400,3448107000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-23,8095.0,6.443129520052593,1109000,8977355000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-24,7950.0,-1.7912291537986458,836400,6649380000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-25,8065.0,1.4465408805031554,623400,5027721000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-26,8085.0,0.2479851208927463,397200,3211362000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-29,7870.0,-2.6592455163883755,1010200,7950274000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-30,7900.0,0.3811944091486552,527400,4166460000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-01-31,7650.0,-3.164556962025311,376600,2880990000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-02-01,8025.0,4.90196078431373,653000,5240325000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-02-02,8070.0,0.5607476635514086,557600,4499832000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-02-05,7705.0,-4.522924411400253,664400,5119202000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
2018-02-06,6985.0,-9.344581440622967,1321600,9231376000.0,32.98575,2.5640333,88418115584.0,16.936999999999998,86.31,,,
