日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2022-12-27,392.0,,29846200,11699710400.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2022-12-28,432.0,10.20408163265305,46563100,20115259200.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2022-12-29,512.0,18.518518518518512,25540300,13076633600.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2022-12-30,471.0,-8.0078125,59645200,28092889200.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-04,551.0,16.98513800424628,5062800,2789602800.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-05,651.0,18.148820326678774,39269300,25564314300.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-06,561.0,-13.824884792626724,15519700,8706551700.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-10,511.0,-8.912655971479499,5009900,2560058900.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-11,516.0,0.9784735812133016,4576500,2361474000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-12,591.0,14.534883720930235,12609200,7452037200.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-13,562.0,-4.906937394247035,9754200,5481860400.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-16,556.0,-1.067615658362986,2025500,1126178000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-17,456.0,-17.985611510791365,4768100,2174253600.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-18,452.0,-0.8771929824561431,2613100,1181121200.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-19,532.0,17.699115044247794,5077900,2701442800.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-20,632.0,18.796992481203013,13488600,8524795200.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-23,704.0,11.392405063291132,19613000,13807552000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-24,688.0,-2.2727272727272707,11690700,8043201600.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-25,788.0,14.534883720930235,9903000,7803564000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-26,856.0,8.629441624365475,17599800,15065428800.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-27,865.0,1.0514018691588856,11467000,9918955000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-30,770.0,-10.982658959537572,5184900,3992373000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-01-31,920.0,19.48051948051948,16209100,14912372000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-01,1070.0,16.30434782608696,1554100,1662887000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-02,1081.0,1.0280373831775602,27558600,29790846600.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-03,1000.0,-7.493061979648474,7054000,7054000000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-06,1120.0,12.00000000000001,10350900,11593008000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-07,1112.0,-0.7142857142857117,5676200,6311934400.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-08,1015.0,-8.723021582733814,1779300,1805989500.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-09,1013.0,-0.1970443349753714,1269000,1285497000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-10,978.0,-3.455083909180656,816300,798341400.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-13,932.0,-4.703476482617585,709200,660974400.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-14,921.0,-1.1802575107296098,507500,467407500.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-15,958.0,4.017372421281218,1970400,1887643200.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-16,963.0,0.5219206680584509,664300,639720900.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-17,985.0,2.2845275181723856,1177500,1159837500.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-20,980.0,-0.5076142131979711,735000,720300000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-21,1027.0,4.795918367346941,1275600,1310041200.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-22,1065.0,3.700097370983446,1441800,1535517000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-24,995.0,-6.572769953051639,1057300,1052013500.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-27,1025.0,3.015075376884413,952200,976005000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-02-28,1048.0,2.243902439024392,820500,859884000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-03-01,1128.0,7.6335877862595325,1894000,2136432000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-03-02,1148.0,1.773049645390068,1621500,1861482000.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
2023-03-03,1195.0,4.094076655052259,13982700,16709326500.0,148.45815,5.2636924,18275586048.0,-6.729,-2.2110000000000003,-27.265,-25.74,,,
