日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,866.8429565429688,,0,0.0,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-02,866.8429565429688,0.0,0,0.0,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-03,866.8429565429688,0.0,0,0.0,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-04,878.4317016601562,1.3368909592810452,19500,17129418.182373047,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-05,913.1980590820312,3.957775812982356,34000,31048734.008789062,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-08,913.1980590820312,0.0,0,0.0,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-09,930.9675903320312,1.9458573168521955,33300,31001220.75805664,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-10,930.1951293945312,-0.0829739880874425,11100,10325165.936279297,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-11,926.3320922851562,-0.4152931989538033,10700,9911753.387451172,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-12,937.9209594726562,1.251048871567395,13800,12943309.240722656,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-15,941.7840576171876,0.411878858822301,14700,13844225.646972656,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-16,946.41943359375,0.492190958115235,12600,11924884.86328125,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-17,1004.363525390625,6.122453717676657,54600,54838248.486328125,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-18,978.0955200195312,-2.6153882241867987,42000,41080011.84082031,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-19,970.36962890625,-0.7898912688125814,13600,13197026.953125,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-22,958.0081176757812,-1.273897168896554,12500,11975101.470947266,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-23,963.41650390625,0.564544927196442,7300,7032940.478515625,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-24,949.5098266601562,-1.4434750899229964,11700,11109264.971923828,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-25,928.6499633789062,-2.1969086254350123,31400,29159608.850097656,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-26,944.101806640625,1.6639039327043026,20600,19448497.216796875,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-29,956.4630126953124,1.3093085902114776,13600,13007896.97265625,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-30,934.0579833984376,-2.34248779090136,16400,15318550.927734377,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-01-31,937.9209594726562,0.4135691940840624,14200,13318477.62451172,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-01,958.7808227539062,2.224053431216455,8500,8149636.993408203,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-02,953.3727416992188,-0.5640581169692016,17700,16874697.528076172,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-05,960.3261108398438,0.729344236151741,41700,40045598.822021484,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-06,804.2634887695312,-16.251002686350937,104800,84286813.62304688,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-07,815.0795288085938,1.34483787839359,44800,36515562.890625,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-08,834.3943481445312,2.369685245827502,13700,11431202.569580078,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-09,811.9893798828125,-2.6851773758464925,19500,15833792.907714844,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-12,811.9893798828125,0.0,0,0.0,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-13,805.035888671875,-0.8563524823367863,14300,11512013.208007812,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-14,767.9517211914062,-4.606523510603877,33900,26033563.348388672,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-15,777.995361328125,1.3078478580837103,13000,10113939.697265623,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-16,788.0390014648438,1.290964012892459,9000,7092351.013183594,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-19,824.3505249023438,4.607833288708108,11000,9067855.77392578,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-20,825.1232299804688,0.0937350137814929,5900,4868227.056884766,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-21,829.7587280273438,0.561794636055124,7000,5808311.096191406,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
2018-02-22,832.076416015625,0.2793207121534413,4800,3993966.796875,0.8115419,6551577600.0,2.805,1.887,2.2230001,436.00000000000006,-9.27,,,
