code,name,date,close,pct_chg,volume,z_score,vol_ratio
688080,映翰通,2026-01-08,56.72,9.08,70801,4.08,4.49
600133,东湖高新,2026-01-08,9.7,5.55,677388,4.08,3.9
600894,广日股份,2026-01-08,9.8,5.95,227532,4.08,4.79
688777,中控技术,2026-01-08,52.76,5.46,353779,4.02,3.47
600590,泰豪科技,2026-01-08,10.39,7.67,1065645,4.01,4.28
603496,恒为科技,2026-01-08,29.33,5.54,334178,4.01,4.33
920870,恒进感应,2026-01-08,19.34,7.33,71812,3.99,4.18
603590,康辰药业,2026-01-08,44.39,5.99,103628,3.98,3.79
920402,硅烷科技,2026-01-08,11.21,4.47,231989,3.96,3.98
920414,欧普泰,2026-01-08,12.4,7.92,83348,3.93,4.02
603776,永安行,2026-01-08,19.39,5.27,141374,3.89,4.02
688332,中科蓝讯,2026-01-08,142.13,6.3,96023,3.88,3.18
600496,精工钢构,2026-01-08,4.5,6.13,939098,3.88,3.69
603918,金桥信息,2026-01-08,16.85,4.98,367159,3.86,3.75
605588,冠石科技,2026-01-08,55.9,4.64,67488,3.84,4.22
603811,诚意药业,2026-01-08,11.39,3.83,164036,3.79,3.46
603348,文灿股份,2026-01-08,20.68,5.08,98462,3.78,3.32
600716,凤凰股份,2026-01-08,4.21,6.85,324498,3.78,2.95
603637,镇海股份,2026-01-08,11.5,5.02,113929,3.74,2.83
603045,福达合金,2026-01-08,20.78,3.69,60820,3.74,2.45
920008,成电光信,2026-01-08,33.6,8.81,55870,3.72,3.69
600435,北方导航,2026-01-08,21.07,6.31,3400246,3.7,4.95
600640,国脉文化,2026-01-08,13.55,5.28,196338,3.64,2.62
688618,三旺通信,2026-01-08,32.58,7.88,74973,3.64,3.92
600583,海油工程,2026-01-08,5.77,3.04,1133702,3.61,2.84
605198,安德利,2026-01-08,39.91,5.69,46996,3.58,3.04
688669,聚石化学,2026-01-08,26.69,6.85,44494,3.57,2.61
603191,望变电气,2026-01-08,16.2,4.18,204072,3.53,2.72
688513,苑东生物,2026-01-08,63.62,6.39,46233,3.53,3.18
600825,新华传媒,2026-01-08,6.69,4.37,305017,3.5,3.63
600072,中船科技,2026-01-08,12.07,3.25,358447,3.48,2.99
688408,中信博,2026-01-08,46.71,3.66,119749,3.45,3.21
688229,博睿数据,2026-01-08,68.22,6.84,26485,3.44,2.63
603299,苏盐井神,2026-01-08,11.06,4.64,181923,3.44,3.22
600764,中国海防,2026-01-08,29.38,4.89,271540,3.41,2.52
603948,建业股份,2026-01-08,29.27,6.94,89103,3.4,3.42
600403,大有能源,2026-01-08,8.37,6.35,1754718,3.4,3.75
600596,新安股份,2026-01-08,12.63,3.52,715524,3.36,2.75
605507,国邦医药,2026-01-08,25.46,3.12,77557,3.33,2.48
600038,中直股份,2026-01-08,38.13,3.53,260909,3.33,2.93
601975,招商南油,2026-01-08,3.21,3.88,2642571,3.32,2.99
601798,蓝科高新,2026-01-08,9.34,3.66,144195,3.31,2.28
603057,紫燕食品,2026-01-08,24.77,7.88,144028,3.27,3.31
603598,引力传媒,2026-01-08,23.57,4.2,872474,3.24,3.93
688256,寒武纪-U,2026-01-08,1444.0,3.52,149221,3.24,2.16
603616,韩建河山,2026-01-08,5.6,3.32,308546,3.22,2.63
