code,name,date,close,pct_chg,volume,z_score,vol_ratio
601099,太平洋,2026-01-06,4.3,3.12,3102843,3.07,2.59
600864,哈投股份,2026-01-06,6.94,3.27,650943,3.25,2.58
688114,华大智造,2026-01-06,68.29,6.95,78542,2.39,2.58
600718,东软集团,2026-01-06,10.5,3.04,403482,3.74,2.57
920522,纳科诺尔,2026-01-06,69.77,5.47,89463,2.9,2.56
605050,福然德,2026-01-06,13.81,3.14,124562,2.76,2.55
600623,华谊集团,2026-01-06,8.28,5.88,290373,3.3,2.53
601336,新华保险,2026-01-06,80.8,6.48,509495,3.06,2.53
688349,三一重能,2026-01-06,27.14,5.4,78327,3.33,2.48
688639,华恒生物,2026-01-06,35.55,6.63,137047,2.96,2.47
603533,掌阅科技,2026-01-06,23.71,4.54,543696,1.89,2.47
600769,祥龙电业,2026-01-06,13.29,4.48,171293,2.35,2.46
601238,广汽集团,2026-01-06,8.56,4.52,1056434,3.37,2.44
688155,先惠技术,2026-01-06,68.23,3.21,55318,2.29,2.44
600390,五矿资本,2026-01-06,5.81,3.57,793201,3.47,2.44
603257,中国瑞林,2026-01-06,62.14,4.02,32316,2.63,2.41
601089,福元医药,2026-01-06,27.65,4.73,127083,2.44,2.41
603100,川仪股份,2026-01-06,24.37,4.91,164655,1.99,2.36
688759,必贝特-U,2026-01-06,34.5,6.15,99573,1.97,2.36
688658,悦康药业,2026-01-06,26.85,7.83,168794,1.86,2.34
603163,圣晖集成,2026-01-06,81.97,8.63,103028,2.6,2.33
600010,包钢股份,2026-01-06,2.52,3.7,9506520,3.51,2.31
603599,广信股份,2026-01-06,11.97,3.46,140980,3.17,2.31
600500,中化国际,2026-01-06,4.05,3.32,423138,3.32,2.31
688677,海泰新光,2026-01-06,45.3,3.0,36235,2.66,2.3
600525,ST长园,2026-01-06,3.85,3.77,347263,1.6,2.3
688223,晶科能源,2026-01-06,6.02,5.61,1593804,2.0,2.27
600688,上海石化,2026-01-06,2.87,4.36,1012946,2.16,2.24
603712,七一二,2026-01-06,22.34,5.13,483699,2.76,2.23
603192,汇得科技,2026-01-06,26.89,4.27,113795,1.44,2.22
603260,合盛硅业,2026-01-06,56.37,4.97,221004,2.87,2.2
603007,*ST花王,2026-01-06,5.95,3.48,294540,1.49,2.19
601127,赛力斯,2026-01-06,125.32,3.31,375656,2.92,2.19
688449,联芸科技,2026-01-06,49.5,4.36,136608,2.69,2.19
600596,新安股份,2026-01-06,12.34,6.29,521088,3.19,2.18
603383,顶点软件,2026-01-06,38.48,4.54,106278,1.86,2.17
688553,汇宇制药-W,2026-01-06,18.91,3.67,84779,2.97,2.16
600603,广汇物流,2026-01-06,6.5,3.17,205788,2.44,2.16
688328,深科达,2026-01-06,30.58,3.31,59558,2.31,2.16
600135,乐凯胶片,2026-01-06,10.51,6.48,966323,2.38,2.14
688280,精进电动-UW,2026-01-06,9.07,3.54,204062,3.26,2.14
600650,锦江在线,2026-01-06,16.59,7.24,367485,1.95,2.13
600667,太极实业,2026-01-06,8.58,3.37,1346806,1.97,2.12
688088,虹软科技,2026-01-06,53.38,3.03,117565,2.33,2.12
600352,浙江龙盛,2026-01-06,11.13,3.44,374066,3.22,2.12
688623,双元科技,2026-01-06,104.01,7.39,30523,2.11,2.11
603283,赛腾股份,2026-01-06,45.62,3.4,187233,2.68,2.11
600063,皖维高新,2026-01-06,6.17,3.7,599788,3.16,2.11
600141,兴发集团,2026-01-06,37.5,8.89,385799,3.25,2.1
688181,八亿时空,2026-01-06,34.23,3.16,83632,2.99,2.1
601898,中煤能源,2026-01-06,13.0,4.0,444455,2.87,2.1
688017,绿的谐波,2026-01-06,199.8,4.57,112850,2.1,2.09
601233,桐昆股份,2026-01-06,18.19,7.89,598568,2.76,2.05
688692,达梦数据,2026-01-06,277.16,4.1,19969,1.51,2.05
601958,金钼股份,2026-01-06,16.75,5.02,484537,2.44,2.04
601619,嘉泽新能,2026-01-06,4.87,5.18,1461707,1.85,2.03
603458,勘设股份,2026-01-06,11.4,3.45,369790,1.41,2.03
603612,索通发展,2026-01-06,25.82,3.03,278791,2.17,2.0
600301,华锡有色,2026-01-06,39.35,6.01,232295,2.83,2.0
